birth_date,card_id,enrollment_end_date,enrollment_start_date,first_name,gender,last_name
1955-04-04,ID53758951565,2999-12-31,2020-07-01,Bryant,M,Smith
1957-12-04,ID53775682165,2020-04-28,2019-06-01,Julie,F,Love
1970-07-17,ID53775804461,2019-09-01,2019-03-01,Anna,F,Conforti
1970-07-17,ID53775804461,2999-12-31,2020-06-01,Anna,F,Conforti
1970-07-26,ID53777637830,2999-12-31,2019-07-01,Barbara,F,Smith
1978-01-04,ID53820656526,2018-05-01,2017-11-01,Thomas,M,Farrell
1978-01-04,ID53820656526,2020-03-28,2019-02-01,Thomas,M,Farrell
1964-09-15,ID53821534836,2999-12-31,2020-03-01,Patty,F,Foster
1955-08-15,ID53844612753,2020-05-28,2018-01-01,Ralph,M,Walker
1965-06-30,ID53877325074,2999-12-31,2018-09-01,Gary,M,Kenner
1965-06-30,ID53877325074,2017-12-01,2017-06-01,Gary,M,Kenner
1969-04-25,ID53886412572,2020-05-28,2018-09-01,Karen,F,Valenzuela
1963-08-28,ID53887218695,2019-05-01,2018-11-01,Teresa,F,Phillips
1963-08-28,ID53887218695,2020-02-28,2020-02-01,Teresa,F,Phillips
1999-07-19,ID53990284449,2999-12-31,2020-02-01,Justa,F,Giles
1960-05-07,ID54020036483,2020-02-28,2020-01-01,Laura,F,Laporte
1963-10-23,ID54028558522,2999-12-31,2020-02-01,Jennie,F,Young
1971-02-06,ID54074435497,2999-12-31,2020-04-01,Cheri,F,Brown
1961-06-06,ID54077982859,2999-12-31,2018-08-01,Linda,F,Mielke
1957-09-19,ID54085405901,2999-12-31,2019-04-01,Brenda,F,Stockdale
1952-01-28,ID54171270440,2999-12-31,2020-08-01,James,M,Hyman
1993-04-21,ID54221168816,2999-12-31,2020-06-01,Caroyln,F,Craig
1993-04-21,ID54221168816,2019-09-01,2019-03-01,Caroyln,F,Craig
1960-08-27,ID54230930504,2020-07-28,2018-02-01,Donna,F,Baxter
1958-11-19,ID54261141692,2999-12-31,2020-07-01,Jarrod,M,Craig
1969-03-25,ID54316775088,2999-12-31,2019-02-01,Robin,F,Beales
1969-03-25,ID54316775088,2018-05-01,2017-11-01,Robin,F,Beales
1975-02-02,ID54318218028,2999-12-31,2019-09-01,Penny,F,Amin
1959-02-27,ID54328071519,2020-07-28,2020-07-01,Mathew,M,Brouillette
1952-08-09,ID54374933930,2020-07-28,2018-04-01,In,F,Ali
1956-01-19,ID54382739644,2018-08-01,2018-02-01,Sharon,F,Newcomb
1956-01-19,ID54382739644,2020-02-28,2019-05-01,Sharon,F,Newcomb
1959-09-25,ID54408814500,2020-01-28,2020-09-01,Keith,M,Joe
1964-04-19,ID54450820394,2999-12-31,2020-10-01,Ian,M,Potocki
1964-04-19,ID54450820394,2020-01-01,2019-07-01,Ian,M,Potocki
1969-12-19,ID54480167674,2019-04-01,2018-10-01,Kim,F,Martinez
1969-12-19,ID54480167674,2999-12-31,2020-01-01,Kim,F,Martinez
1968-07-29,ID54491320373,2020-02-28,2018-06-01,Mary,F,Ross
1970-07-08,ID54561829084,2999-12-31,2018-04-01,Fatima,F,Hamilton
1967-09-12,ID54609511701,2020-05-28,2018-09-01,Gwen,F,Leeper
1961-01-17,ID54652861843,2020-01-28,2019-07-01,Ellen,F,Mack
1952-11-28,ID54714853472,2020-04-28,2019-05-01,Shayla,F,Comer
1960-02-17,ID54756985591,2020-06-28,2018-10-01,Shanta,F,Takacs
1969-02-16,ID54805083581,2999-12-31,2019-02-01,Thomas,M,Caldwell
1988-10-18,ID54822264767,2999-12-31,2018-01-01,Daniel,M,Mccall
1984-06-06,ID54827798335,2020-07-28,2018-07-01,Rickey,M,Adcock
1961-02-14,ID54828759520,2020-01-28,2020-01-01,Billie,F,Hardwick
1948-12-01,ID54841212390,2020-03-28,2020-07-01,Betty,F,Thompson
1961-09-06,ID54853983654,2999-12-31,2019-10-01,Tammy,F,Johnson
1954-05-26,ID54918506835,2999-12-31,2019-05-01,Susan,F,Petty
1966-12-24,ID54940234212,2999-12-31,2019-06-01,Donald,M,Thompson
1963-02-09,ID54990554607,2999-12-31,2018-10-01,Lynn,M,Kiefer
1949-03-21,ID55024436932,2999-12-31,2019-07-01,Alma,F,Heyes
1955-03-06,ID55081178078,2999-12-31,2018-06-01,Susan,F,Phan
1971-08-04,ID55111914458,2020-04-28,2019-03-01,Nicole,F,Skeels
1948-08-01,ID55115093550,2999-12-31,2020-02-01,Malcom,M,Coward
1948-08-01,ID55115093550,2019-05-01,2018-11-01,Malcom,M,Coward
1961-12-11,ID55132033102,2999-12-31,2018-09-01,Jennifer,F,Freeman
1952-12-21,ID55136630040,2999-12-31,2019-09-01,Sarah,F,Combs
1956-12-14,ID55144769330,2999-12-31,2020-09-01,Christopher,M,Reed
1964-07-26,ID55167918043,2999-12-31,2018-03-01,Maria,F,Smith
1948-01-06,ID55182169569,2020-04-28,2020-09-01,Robert,M,Prey
1960-11-22,ID55184657022,2999-12-31,2018-05-01,Willie,M,Briley
1956-09-06,ID55190999932,2020-01-28,2018-09-01,Mildred,F,Dent
1979-05-15,ID55191219789,2020-03-28,2018-09-01,Sarah,F,Kolling
1983-09-03,ID55232915223,2020-06-28,2018-10-01,Martha,F,Kujawski
1970-09-24,ID55265006945,2999-12-31,2020-01-01,Saundra,F,Dronick
1956-12-07,ID55347759621,2999-12-31,2020-06-01,Vivian,F,Begay
1956-12-07,ID55347759621,2019-09-01,2019-03-01,Vivian,F,Begay
1965-09-03,ID55354261833,2020-03-28,2019-09-01,Sally,F,Hoke
1965-09-03,ID55354261833,2018-12-01,2018-06-01,Sally,F,Hoke
1967-09-07,ID55396466200,2999-12-31,2020-02-01,Donna,F,Pugliares
1966-01-29,ID55415788135,2999-12-31,2018-03-01,Jackie,F,Thomas
1957-04-09,ID55516325098,2020-05-28,2020-01-01,John,M,Harrison
1984-05-05,ID55569490792,2999-12-31,2020-06-01,Brandy,F,Garcia
1974-08-05,ID55585241400,2999-12-31,2018-01-01,Amanda,F,Lawless
1991-12-05,ID55614692609,2018-07-01,2018-01-01,Brett,M,Leskovec
1991-12-05,ID55614692609,2020-06-28,2019-04-01,Brett,M,Leskovec
1974-05-25,ID55616895572,2020-07-28,2020-05-01,Samantha,F,Galizia
1961-10-12,ID55745463146,2020-05-28,2020-09-01,Paul,M,Le
1954-11-15,ID55772138367,2020-07-28,2020-02-01,Louise,F,Danielson
1958-03-01,ID55780918886,2020-01-28,2018-09-01,Maria,F,Reed
1958-03-01,ID55780918886,2017-12-01,2017-06-01,Maria,F,Reed
1988-10-09,ID55788421737,2020-01-28,2018-08-01,Susan,F,Myers
1972-06-26,ID55807806415,2020-07-28,2019-03-01,Rebecca,F,Gamble
1968-09-21,ID55844456094,2020-06-28,2020-06-01,Amanda,F,Hallquist
1956-02-19,ID55862420462,2019-04-01,2018-10-01,Hong,F,Reid
1956-02-19,ID55862420462,2020-07-28,2020-01-01,Hong,F,Reid
1962-06-28,ID55882242454,2999-12-31,2019-05-01,David,M,Katz
1959-05-04,ID55883901892,2020-02-28,2018-08-01,Edward,M,Rupe
1987-04-07,ID55891300813,2020-02-28,2020-08-01,Mildred,F,Hooper
1957-05-12,ID55938668128,2999-12-31,2019-05-01,Karen,F,Ferguson
1967-06-19,ID55989285163,2020-06-28,2020-05-01,Jodi,F,Sims
1967-06-19,ID55989285163,2019-08-01,2019-02-01,Jodi,F,Sims
1959-12-06,ID56013609811,2018-10-01,2018-04-01,Debra,F,Swisher
1959-12-06,ID56013609811,2999-12-31,2019-07-01,Debra,F,Swisher
1959-05-29,ID56025916400,2017-12-01,2017-06-01,Brandi,F,Steger
1959-05-29,ID56025916400,2020-05-28,2018-09-01,Brandi,F,Steger
1965-04-29,ID56052058521,2018-12-01,2018-06-01,Eleanor,F,Bollinger
1965-04-29,ID56052058521,2020-02-28,2019-09-01,Eleanor,F,Bollinger
1958-07-27,ID56053780276,2020-01-28,2018-04-01,Claudia,F,Skelton
1957-04-02,ID56108395622,2999-12-31,2020-05-01,Lisa,F,Beck
1968-11-16,ID56135301662,2020-04-28,2018-06-01,Kenneth,M,Whitacre
1987-05-04,ID56148610614,2999-12-31,2018-06-01,Danielle,F,Pruzansky
1979-01-01,ID56150544074,2020-02-28,2018-03-01,Jason,M,Kendall
1996-06-11,ID56225998487,2020-07-28,2019-03-01,Anthony,M,Clemens
1962-07-18,ID56280840524,2020-06-28,2020-09-01,Karen,F,Stanley
1965-10-05,ID56358665772,2020-03-28,2020-05-01,Cristina,F,Sagraves
1956-06-10,ID56360880510,2020-07-28,2018-06-01,Mary,F,Ashby
1973-03-15,ID56361410343,2020-05-28,2019-01-01,Jenna,F,Jones
1973-03-15,ID56361410343,2018-04-01,2017-10-01,Jenna,F,Jones
1985-02-14,ID56369739794,2020-07-28,2019-07-01,Kevin,M,Goff
1961-09-13,ID56372522241,2999-12-31,2018-08-01,Jill,F,Embry
1961-09-13,ID56372522241,2017-11-01,2017-05-01,Jill,F,Embry
1973-07-18,ID56396243905,2019-11-01,2019-05-01,Josie,F,Holley
1973-07-18,ID56396243905,2020-07-28,2020-08-01,Josie,F,Holley
1968-02-11,ID56447450463,2999-12-31,2020-09-01,Vicki,F,Thady
1958-03-05,ID56476855318,2020-07-28,2020-04-01,Thomas,M,Danz
1949-03-10,ID56482528619,2020-04-28,2018-09-01,Allan,M,Thomas
1962-09-04,ID56506056497,2999-12-31,2019-07-01,Teresa,F,Demar
1965-08-30,ID56546451906,2999-12-31,2018-07-01,Ronnie,M,Hall
1979-06-10,ID56551918930,2020-04-28,2018-02-01,Joseph,M,Macpherson
1968-09-16,ID56607148720,2999-12-31,2019-02-01,Virgie,F,Tate
1959-11-22,ID56631559065,2999-12-31,2018-08-01,Javier,M,Galloway
1967-02-08,ID56647659694,2999-12-31,2019-03-01,Marie,F,Trammell
1980-12-02,ID56687909999,2999-12-31,2019-08-01,Vera,F,Thomas
1980-12-02,ID56687909999,2018-11-01,2018-05-01,Vera,F,Thomas
1980-12-02,ID56690984529,2999-12-31,2018-08-01,Georgia,F,Barker
1953-04-20,ID56704544162,2999-12-31,2020-01-01,Albert,M,Anthony
1969-01-21,ID56729491420,2017-07-01,2017-01-01,Sidney,M,Wiley
1969-01-21,ID56729491420,2020-07-28,2018-04-01,Sidney,M,Wiley
1969-08-26,ID56788129291,2020-03-28,2020-06-01,Patricia,F,Myers
1953-07-10,ID56847559318,2999-12-31,2019-01-01,Cory,M,Miller
1987-12-03,ID56861600989,2018-12-01,2018-06-01,Valene,F,Cantwell
1987-12-03,ID56861600989,2999-12-31,2019-09-01,Valene,F,Cantwell
1949-11-10,ID56868167739,2020-02-28,2020-05-01,Linda,F,Stark
1949-11-10,ID56868167739,2019-08-01,2019-02-01,Linda,F,Stark
1972-02-04,ID56875637481,2018-06-01,2017-12-01,Melvin,M,Bogle
1972-02-04,ID56875637481,2020-01-28,2019-03-01,Melvin,M,Bogle
1968-05-23,ID56878933315,2999-12-31,2018-06-01,Meda,F,Lee
1957-11-30,ID56920400343,2017-05-01,2016-11-01,Kathy,F,Eckman
1957-11-30,ID56920400343,2999-12-31,2018-02-01,Kathy,F,Eckman
1983-11-16,ID56956231524,2020-03-28,2018-08-01,Dana,F,Jenkins
1958-06-18,ID56956967769,2999-12-31,2020-06-01,Courtney,F,Houser
1958-01-12,ID57068550659,2999-12-31,2019-09-01,Victor,M,Munoz
1958-01-12,ID57068550659,2018-12-01,2018-06-01,Victor,M,Munoz
1982-08-19,ID57080745026,2999-12-31,2019-08-01,James,M,Marbley
1960-10-15,ID57085749576,2999-12-31,2019-07-01,Rene,M,Wren
1956-08-14,ID57089683826,2020-06-28,2018-07-01,Keith,M,White
1963-01-13,ID57141840202,2020-04-28,2018-06-01,Ashley,F,Deer
1948-06-15,ID57149307296,2020-02-28,2019-04-01,Lorrie,F,Litten
1956-08-05,ID57157792138,2019-07-01,2019-01-01,Floyd,M,Strother
1956-08-05,ID57157792138,2020-06-28,2020-04-01,Floyd,M,Strother
1969-11-05,ID57162488050,2020-06-28,2019-02-01,Daniel,M,Girman
1950-12-02,ID57195921373,2999-12-31,2018-06-01,Michael,M,Scrivens
1950-12-02,ID57195921373,2017-09-01,2017-03-01,Michael,M,Scrivens
1988-06-19,ID57227598950,2999-12-31,2020-01-01,Vicky,F,Britt
1981-06-12,ID57307517832,2020-01-01,2019-07-01,Matthew,M,Valencia
1981-06-12,ID57307517832,2999-12-31,2020-10-01,Matthew,M,Valencia
1978-05-14,ID57320775700,2019-11-01,2019-05-01,Carol,F,Charles
1978-05-14,ID57320775700,2999-12-31,2020-08-01,Carol,F,Charles
1975-06-07,ID57357735391,2017-11-01,2017-05-01,Kelly,F,Williams
1975-06-07,ID57357735391,2999-12-31,2018-08-01,Kelly,F,Williams
1974-02-16,ID57359140748,2999-12-31,2020-08-01,Quentin,M,Miller
1971-09-18,ID57388723702,2999-12-31,2020-08-01,Tina,F,Bryan
1981-05-17,ID57414102585,2020-04-28,2018-02-01,Trent,M,Aquino
1966-07-30,ID57446084637,2999-12-31,2018-02-01,Charleen,F,White
1960-01-13,ID57448034587,2999-12-31,2019-09-01,Helen,F,Iverson
1969-06-21,ID57451525180,2999-12-31,2020-01-01,Jason,M,Ellis
1975-11-19,ID57528797634,2020-06-28,2018-04-01,Connie,F,Kubesh
1970-12-31,ID57566889205,2999-12-31,2019-08-01,Cindy,F,Wood
1969-11-13,ID57581538573,2999-12-31,2019-05-01,Daniel,M,Kamm
1955-07-04,ID57584126190,2999-12-31,2020-01-01,Lean,F,Norris
1966-05-01,ID57588555596,2999-12-31,2020-10-01,Eric,M,Fujisawa
1963-06-10,ID57589983327,2020-07-28,2019-10-01,Idella,F,Johnson
1946-12-23,ID57652003706,2020-06-28,2018-07-01,Thomas,M,Jackson
1987-07-05,ID57659470500,2999-12-31,2018-09-01,Curtis,M,Ducharme
1988-09-18,ID57661251477,2018-10-01,2018-04-01,Gwendolyn,F,Obrien
1988-09-18,ID57661251477,2020-05-28,2019-07-01,Gwendolyn,F,Obrien
1961-04-01,ID57681223111,2999-12-31,2020-07-01,Marilyn,F,Johnson
1955-05-29,ID57683021699,2999-12-31,2020-10-01,Mary,F,Pineda
1956-01-05,ID57688462927,2999-12-31,2020-07-01,Joanne,F,Lucier
1963-05-28,ID57693218643,2019-11-01,2019-05-01,Shannon,F,Young
1963-05-28,ID57693218643,2020-07-28,2020-08-01,Shannon,F,Young
1958-02-01,ID57697932469,2999-12-31,2020-06-01,Kenneth,M,Kunkle
1959-07-08,ID57726764459,2020-05-28,2019-10-01,Lois,F,Nolan
1959-07-08,ID57726764459,2019-01-01,2018-07-01,Lois,F,Nolan
1965-06-08,ID57748246573,2020-05-28,2019-01-01,Daniel,M,Soto
1964-03-29,ID57759097119,2020-01-28,2020-02-01,Paul,M,White
1964-03-29,ID57759097119,2019-05-01,2018-11-01,Paul,M,White
1959-05-31,ID57773571794,2018-01-01,2017-07-01,Michelle,F,Reed
1959-05-31,ID57773571794,2020-07-28,2018-10-01,Michelle,F,Reed
1969-07-08,ID57801213615,2020-03-28,2020-08-01,David,M,Koop
1988-03-09,ID57818664472,2020-07-28,2018-01-01,Elizabeth,F,Smith
1987-06-17,ID57820428181,2999-12-31,2018-02-01,Zachary,M,Hocker
1968-06-23,ID57834470800,2020-07-28,2019-09-01,Johnny,M,Latta
1960-05-29,ID57862050396,2020-01-28,2018-08-01,Yong,M,Marquez
1964-01-07,ID57876223260,2020-06-28,2020-01-01,Alethea,F,Collins
1964-01-07,ID57876223260,2019-04-01,2018-10-01,Alethea,F,Collins
1966-01-16,ID57944420426,2999-12-31,2018-05-01,Debra,F,Hastings
1997-08-06,ID57970034949,2999-12-31,2020-01-01,Sanjuana,F,Winter
1957-09-15,ID57996431550,2020-05-28,2018-03-01,Tamara,F,Jordan
1957-09-15,ID57996431550,2017-06-01,2016-12-01,Tamara,F,Jordan
1973-03-18,ID58004380208,2017-09-01,2017-03-01,Etha,F,Fergus
1973-03-18,ID58004380208,2020-01-28,2018-06-01,Etha,F,Fergus
1959-06-12,ID58035922433,2999-12-31,2018-06-01,Freddie,M,Colon
1967-05-04,ID58106555108,2019-06-01,2018-12-01,Vanessa,F,Flores
1967-05-04,ID58106555108,2020-05-28,2020-03-01,Vanessa,F,Flores
1965-05-14,ID58131304235,2999-12-31,2020-09-01,Charles,M,Mattox
1949-07-11,ID58186636267,2020-04-28,2018-01-01,Abby,F,Jeffrey
1958-04-30,ID58205336640,2999-12-31,2020-09-01,Fernando,M,Aplin
1956-03-25,ID58232399969,2020-02-28,2018-02-01,Robert,M,Hipple
1951-11-28,ID58256734664,2019-05-01,2018-11-01,Charlotte,F,Oakes
1951-11-28,ID58256734664,2999-12-31,2020-02-01,Charlotte,F,Oakes
1957-03-17,ID58262343456,2020-04-28,2019-08-01,Annette,F,Gilbert
1984-10-06,ID58314195363,2020-05-28,2019-06-01,Maria,F,Ross
1951-04-13,ID58316882775,2020-03-28,2018-03-01,Katherine,F,Contreras
1961-04-25,ID58321976125,2020-03-28,2019-08-01,Brenda,F,Young
1957-05-01,ID58409714909,2020-06-28,2019-06-01,Krysten,F,Boykin
1952-10-20,ID58413513434,2020-05-28,2019-03-01,Lisa,F,Loveless
1952-10-20,ID58413513434,2018-06-01,2017-12-01,Lisa,F,Loveless
1963-09-10,ID58424115065,2999-12-31,2018-02-01,Richard,M,Bakshi
1968-06-11,ID58491560708,2999-12-31,2018-10-01,Henrietta,F,Cosey
1957-11-16,ID58510091700,2999-12-31,2018-03-01,Christina,F,Elmendorf
1957-11-16,ID58510091700,2017-06-01,2016-12-01,Christina,F,Elmendorf
1958-06-08,ID58588093138,2018-10-01,2018-04-01,Shannon,F,Crane
1958-06-08,ID58588093138,2999-12-31,2019-07-01,Shannon,F,Crane
1985-03-28,ID58607177092,2999-12-31,2018-01-01,Shelly,F,Thompson
1966-02-02,ID58618980439,2999-12-31,2019-08-01,John,M,Mccall
1966-07-19,ID58634099359,2999-12-31,2020-09-01,Dennis,M,Gray
1960-01-05,ID58658834361,2999-12-31,2018-10-01,Judy,F,Basile
1960-01-05,ID58658834361,2018-01-01,2017-07-01,Judy,F,Basile
1974-09-25,ID58665657624,2999-12-31,2018-01-01,Mary,F,Strelow
1971-09-12,ID58666197918,2999-12-31,2018-02-01,Joel,M,Williams
1960-01-18,ID58678798438,2020-02-28,2020-02-01,Rosemary,F,Susko
1971-07-08,ID58696839897,2017-10-01,2017-04-01,Donald,M,Slocum
1971-07-08,ID58696839897,2999-12-31,2018-07-01,Donald,M,Slocum
1970-05-19,ID58712391361,2020-04-28,2018-03-01,Patricia,F,Morrell
1954-09-05,ID58823225885,2020-02-28,2019-06-01,Joseph,M,Biancuzzo
1952-03-07,ID58824355349,2020-02-28,2019-05-01,Courtney,F,Carter
1982-02-18,ID58834634980,2020-04-28,2019-09-01,George,M,Crum
1968-12-25,ID58844250320,2999-12-31,2018-09-01,Lori,F,Gay
1968-12-25,ID58844250320,2017-12-01,2017-06-01,Lori,F,Gay
1958-01-01,ID58883070349,2999-12-31,2020-01-01,Raymond,M,Deck
1954-01-03,ID58891950821,2020-02-28,2019-03-01,Walter,M,Adams
1966-02-03,ID58930232653,2999-12-31,2020-01-01,Veronica,F,Brooks
1970-12-17,ID58966633890,2999-12-31,2018-06-01,Peggy,F,Johnson
1975-06-17,ID58971385112,2020-02-28,2019-01-01,Nicholas,M,Becker
1983-11-15,ID58980379758,2019-11-01,2019-05-01,Mary,F,Cornett
1983-11-15,ID58980379758,2020-05-28,2020-08-01,Mary,F,Cornett
1957-07-24,ID58989651356,2999-12-31,2020-01-01,Marjorie,F,Poe
1977-08-02,ID58989995370,2020-03-28,2019-05-01,Emilio,M,Dow
1955-08-21,ID58992840921,2020-05-28,2019-08-01,Gregory,M,Lane
1963-03-17,ID59000665089,2020-01-28,2020-09-01,Rhonda,F,Zhu
1963-03-17,ID59000665089,2019-12-01,2019-06-01,Rhonda,F,Zhu
1996-03-10,ID59015353511,2020-05-28,2018-07-01,Sara,F,Suh
1972-01-22,ID59022775137,2999-12-31,2019-06-01,Patricia,F,Wang
1986-11-26,ID59076248082,2020-07-28,2020-08-01,Kenneth,M,Harrison
1986-11-26,ID59076248082,2019-11-01,2019-05-01,Kenneth,M,Harrison
1964-06-30,ID59076686041,2999-12-31,2020-08-01,Gaynelle,F,Cusimano
1965-02-11,ID59168559202,2017-12-01,2017-06-01,Brandy,F,Stubbert
1965-02-11,ID59168559202,2020-01-28,2018-09-01,Brandy,F,Stubbert
1950-12-15,ID59185424578,2020-03-28,2020-10-01,Judith,F,Hunter
1970-06-10,ID59195385380,2020-03-28,2019-05-01,Mildred,F,Hall
1961-10-10,ID59202842709,2020-04-28,2019-07-01,Clifford,M,Doutt
1960-05-29,ID59226793841,2020-04-28,2020-06-01,Barbara,F,Tennon
1981-06-30,ID59235955926,2020-03-28,2018-04-01,Gary,M,Mabery
1965-06-14,ID59236159576,2020-05-28,2018-01-01,Sheryl,F,Edwards
1984-08-08,ID59254340873,2020-06-28,2020-01-01,Anthony,M,Songer
1952-01-10,ID59344626019,2020-02-28,2019-04-01,Robert,M,Salvas
1963-01-12,ID59352249200,2019-05-01,2018-11-01,Carol,F,Garrison
1963-01-12,ID59352249200,2999-12-31,2020-02-01,Carol,F,Garrison
1968-11-19,ID59356205716,2017-06-01,2016-12-01,Eva,F,Johnson
1968-11-19,ID59356205716,2020-06-28,2018-03-01,Eva,F,Johnson
1952-10-02,ID59357045991,2020-01-28,2020-07-01,Candace,F,Vidal
1967-04-26,ID59358938743,2999-12-31,2020-05-01,Adrienne,F,Kuhnle
1990-11-17,ID59372019807,2020-02-28,2019-04-01,Leila,F,Wise
1981-01-20,ID59403402884,2020-06-28,2018-02-01,Steven,M,Mccann
1955-11-26,ID59421131140,2020-07-28,2019-01-01,Irving,M,Wilner
1970-07-24,ID59445671307,2020-07-28,2018-08-01,Margaret,F,Glander
1955-12-23,ID59455248913,2999-12-31,2018-06-01,Anna,F,Baker
1967-08-29,ID59458782636,2020-02-28,2019-05-01,Harold,M,Bell
1958-06-13,ID59466660449,2020-01-01,2019-07-01,Stephanie,F,Greene
1958-06-13,ID59466660449,2999-12-31,2020-10-01,Stephanie,F,Greene
1959-11-13,ID59478168029,2999-12-31,2018-07-01,Misty,F,Parrales
1982-04-13,ID59520557453,2020-03-28,2018-04-01,Margie,F,Burton
1979-04-13,ID59549522006,2017-05-01,2016-11-01,Leslie,M,Wadding
1979-04-13,ID59549522006,2020-01-28,2018-02-01,Leslie,M,Wadding
1963-09-07,ID59550082426,2020-07-28,2020-06-01,Dorothy,F,Lindley
1962-03-13,ID59553154900,2020-05-28,2019-09-01,Andrew,M,Shierling
1962-03-13,ID59553154900,2018-12-01,2018-06-01,Andrew,M,Shierling
1958-09-01,ID59587602712,2020-07-28,2018-10-01,James,M,Holliday
1966-06-03,ID59588371647,2020-07-28,2020-08-01,Robin,F,Prince
1983-08-16,ID59611288560,2999-12-31,2020-04-01,Rita,F,Martinez
1967-11-16,ID59656643477,2020-01-01,2019-07-01,Rikki,F,Metayer
1967-11-16,ID59656643477,2020-05-28,2020-10-01,Rikki,F,Metayer
1975-05-09,ID59707786114,2999-12-31,2019-09-01,Marlene,F,Labbe
1975-05-09,ID59707786114,2018-12-01,2018-06-01,Marlene,F,Labbe
1957-11-25,ID59710954972,2018-01-01,2017-07-01,Sandra,F,Johnson
1957-11-25,ID59710954972,2020-01-28,2018-10-01,Sandra,F,Johnson
1974-08-13,ID59810453047,2020-02-28,2020-05-01,Robert,M,Cottone
1979-05-15,ID59811062606,2999-12-31,2020-04-01,Sharen,F,Sears
1976-11-02,ID59813284355,2020-06-28,2018-08-01,Tammy,F,Lobo
1976-11-02,ID59813284355,2017-11-01,2017-05-01,Tammy,F,Lobo
1953-10-06,ID59871951720,2020-02-28,2018-08-01,Robert,M,Allen
1970-01-13,ID59874847551,2020-07-28,2018-07-01,Christopher,M,Pass
1970-01-13,ID59874847551,2017-10-01,2017-04-01,Christopher,M,Pass
1976-06-01,ID59899398348,2020-03-28,2019-05-01,June,F,Isbell
1976-06-01,ID59899398348,2018-08-01,2018-02-01,June,F,Isbell
1961-12-13,ID59972000999,2999-12-31,2018-03-01,John,M,Lovern
1956-08-28,ID59996194926,2999-12-31,2018-01-01,Christopher,M,Caro
1973-10-02,ID60049057034,2020-06-28,2019-10-01,Chas,M,Brown
1956-09-01,ID60132503435,2020-07-28,2019-04-01,Kelly,F,Rice
1964-10-22,ID60159607681,2999-12-31,2020-09-01,Pamela,F,Curtis
1951-04-17,ID60188966538,2999-12-31,2018-09-01,Vernon,F,Pedersen
1966-12-29,ID60306779602,2999-12-31,2019-06-01,Caroline,F,Hudgins
1959-12-22,ID60331865235,2018-06-01,2017-12-01,Virginia,F,Hays
1959-12-22,ID60331865235,2020-03-28,2019-03-01,Virginia,F,Hays
1990-09-09,ID60332263161,2999-12-31,2019-10-01,Sarah,F,Espinoza
1990-09-09,ID60332263161,2019-01-01,2018-07-01,Sarah,F,Espinoza
1956-04-20,ID60395229723,2999-12-31,2018-04-01,Bryan,M,Truong
1965-01-30,ID60424137519,2999-12-31,2020-10-01,Stella,F,Sadler
1973-08-11,ID60446262304,2018-05-01,2017-11-01,Sue,F,Crigger
1973-08-11,ID60446262304,2020-01-28,2019-02-01,Sue,F,Crigger
1958-09-09,ID60462388311,2999-12-31,2020-09-01,Gregory,M,Feinstein
1980-07-31,ID60479061110,2020-05-28,2018-01-01,Larry,M,White
1962-03-23,ID60495443240,2999-12-31,2019-08-01,Marie,F,Rash
1952-07-30,ID60500230882,2999-12-31,2018-03-01,Marilee,F,Owen
1954-04-13,ID60539097091,2020-04-28,2018-04-01,Alice,F,Boyer
1981-09-21,ID60540751721,2999-12-31,2018-07-01,Pennie,F,Paul
1996-04-22,ID60575285367,2018-07-01,2018-01-01,Linda,F,Wade
1996-04-22,ID60575285367,2020-01-28,2019-04-01,Linda,F,Wade
1953-09-27,ID60585230753,2999-12-31,2018-05-01,Sally,F,Taylor
1958-02-13,ID60612476505,2020-07-28,2019-09-01,Kenneth,M,Ferguson
1959-04-22,ID60689306550,2999-12-31,2019-07-01,Betty,F,Brown
1959-10-14,ID60766070937,2020-06-28,2019-01-01,Ashley,F,Hicks
1951-11-05,ID60769101998,2020-04-28,2020-06-01,Thomas,M,Wilkes
1951-11-05,ID60769101998,2019-09-01,2019-03-01,Thomas,M,Wilkes
1974-09-26,ID60777010351,2999-12-31,2018-08-01,Kayla,F,Sexton
1954-12-03,ID60830136024,2020-03-28,2020-05-01,Leo,M,Bauer
1954-12-03,ID60830136024,2019-08-01,2019-02-01,Leo,M,Bauer
1953-06-14,ID60888521243,2020-06-28,2020-10-01,Wendy,F,Welte
1962-08-11,ID60903635738,2017-07-01,2017-01-01,Jeffrey,M,Renninger
1962-08-11,ID60903635738,2020-04-28,2018-04-01,Jeffrey,M,Renninger
1962-11-22,ID60996675264,2999-12-31,2020-06-01,Darlene,F,Hudson
1974-05-11,ID61091740709,2019-01-01,2018-07-01,Betty,F,Kathleen
1974-05-11,ID61091740709,2020-01-28,2019-10-01,Betty,F,Kathleen
1955-06-05,ID61094565005,2020-01-28,2019-05-01,Jimmy,F,Lamb
1961-10-05,ID61104683212,2999-12-31,2018-01-01,Crystal,F,Lee
1955-02-22,ID61153716900,2999-12-31,2018-08-01,Kristi,F,Clark
1974-06-28,ID61160875349,2020-03-28,2018-09-01,James,M,Vicic
1967-04-10,ID61172268544,2020-01-28,2019-02-01,Francine,F,Keller
1954-06-27,ID61178916925,2020-04-28,2018-04-01,Chastity,F,Martinez
1966-05-04,ID61212724056,2999-12-31,2019-01-01,Thuy,F,Griffith
1966-05-04,ID61212724056,2018-04-01,2017-10-01,Thuy,F,Griffith
